category,institution_code,name,district,address,phone,departments,source_name,source_url
medical,3838031443,永盛中醫診所,南投縣草屯鎮,南投縣草屯鎮中山街120號1樓,049-2356233,"中醫一般科,",醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html
medical,3538032739,陳俊義耳鼻喉科診所,南投縣草屯鎮,南投縣草屯鎮明賢街10號,049-2354243,"耳鼻喉科,",醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html
medical,3538032962,祐幼小兒科診所,南投縣草屯鎮,南投縣草屯鎮虎山路746號,2320606,"兒科,",醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html
medical,3738031370,恩典牙醫診所,南投縣草屯鎮,南投縣草屯鎮太平路二段175號,049-2301287,"牙醫一般科,",醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html
medical,3538030477,培恭診所,南投縣草屯鎮,南投縣草屯鎮虎山路788號,049-2365652,"西醫一般科,",醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html
medical,3538033030,宏安耳鼻喉科診所,南投縣草屯鎮,南投縣草屯鎮中正路670號,049-2338109,"耳鼻喉科,",醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html
medical,3538030066,陳國楨內兒科診所,南投縣草屯鎮,南投縣草屯鎮虎山路509號,049-2316072,"內科,兒科,",醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html
medical,3538033209,大雅診所,南投縣草屯鎮,南投縣草屯鎮南埔里中正路233-12號,049-2551410,"西醫一般科,",醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html
medical,3838031676,草屯中醫診所,南投縣草屯鎮,南投縣草屯鎮中興路290號1、2樓,049-2322138,"中醫一般科,",醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html
medical,3738030284,東陽牙醫診所,南投縣草屯鎮,南投縣草屯鎮虎山路１７９－１號,049-2358671,"牙醫一般科,",醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html
medical,3538030995,嘉信眼科診所,南投縣草屯鎮,南投縣草屯鎮太平路二段117號1、2樓,049-2323238,"眼科,",醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html
medical,3538032953,蔡文龍診所,南投縣草屯鎮,南投縣草屯鎮炎峰街94號,049-2328000,"骨科,",醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html
medical,3538030057,李內兒科診所,南投縣草屯鎮,南投縣草屯鎮中正路733號,049-2362021,"內科,兒科,",醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html
medical,3538030360,賜安診所,南投縣草屯鎮,南投縣草屯鎮中山街277號,049-2354658,"內科,兒科,",醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html
medical,3538030459,邱哲煌皮膚科診所,南投縣草屯鎮,南投縣草屯鎮中正路771號,049-2322897,"皮膚科,",醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html
medical,3538030593,泰安婦產科診所,南投縣草屯鎮,南投縣草屯鎮中正路608號,049-2333168,"婦產科,",醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html
medical,3538033058,戴偉竣皮膚科診所,南投縣草屯鎮,南投縣草屯鎮草溪路1026號,049-2330332,"皮膚科,",醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html
medical,3738031496,鼎真牙醫診所,南投縣草屯鎮,南投縣草屯鎮中正路800號1.2F,049-2353333,"牙醫一般科,",醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html
medical,3538033067,為國眼科診所,南投縣草屯鎮,南投縣草屯鎮草溪路978號1-2樓,049-2320190,"眼科,",醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html
medical,3538033049,達文西診所,南投縣草屯鎮,南投縣草屯鎮太平路一段255號1及2樓,049-2332788,"外科,婦產科,",醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html
medical,3738031503,紐約牙醫診所,南投縣草屯鎮,南投縣草屯鎮中興路152號,049-2356600,"牙醫一般科,",醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html
medical,3838031532,彌陀中醫診所,南投縣草屯鎮,南投縣草屯鎮虎山路37號,049-2392501,"中醫一般科,",醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html
medical,3538030440,林洸燁小兒科診所,南投縣草屯鎮,南投縣草屯鎮中正路６２６號,049-2318735,"兒科,",醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html
medical,3538030468,洪啟芬診所,南投縣草屯鎮,南投縣草屯鎮中正路1222號,049-2333359,"內科,",醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html
medical,3538030600,杏哲診所,南投縣草屯鎮,南投縣草屯鎮玉屏路43-13號,049-2566636,"西醫一般科,",醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html
medical,3538033101,用心生活診所,南投縣草屯鎮,南投縣草屯鎮育英街101號1樓,049-2380866,"西醫一般科,",醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html
medical,3538033110,協安診所,南投縣草屯鎮,南投縣草屯鎮玉峯里炎峰街84號1樓,049-2314945,"精神科,",醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html
medical,3838031578,登科中醫診所,南投縣草屯鎮,南投縣草屯鎮中山街269號,049-2336559,"中醫一般科,",醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html
medical,3838031630,永隆中醫診所,南投縣草屯鎮,南投縣草屯鎮太平路1段95-1號1-2樓,049-2390030,"中醫一般科,",醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html
medical,3838031612,言臻中醫診所,南投縣草屯鎮,南投縣草屯鎮太平路2段198號1樓,049-2367569,"中醫一般科,",醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html
medical,3538033156,白奇憲診所,南投縣草屯鎮,南投縣草屯鎮中山街154、156號1樓,049-2353636,"內科,",醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html
medical,3738031512,安馨牙醫診所,南投縣草屯鎮,南投縣草屯鎮虎山路677號1、2樓,049-2336637,"牙醫一般科,",醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html
medical,3838031587,承心中醫診所,南投縣草屯鎮,南投縣草屯鎮草鞋墩一街5及7號1樓,0492310628,"中醫一般科,",醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html
medical,3838031603,唐中醫診所,南投縣草屯鎮,南投縣草屯鎮新生路169號1樓、2樓,049-2331258,"中醫一般科,",醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html
medical,0938030016,佑民醫療社團法人佑民醫院,南投縣草屯鎮,南投縣草屯鎮太平路一段200號,049-2358151,"家庭醫學科,內科,外科,兒科,婦產科,骨科,神經科,神經外科,泌尿科,眼科,復健科,麻醉科,放射診斷科,急診醫學科,牙醫一般科,",醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html
medical,1538030037,曾漢棋綜合醫院,南投縣草屯鎮,南投縣草屯鎮虎山路９１５號,049-2314149,"家庭醫學科,內科,外科,復健科,放射診斷科,急診醫學科,",醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html
medical,3538033021,大雄泌尿科診所,南投縣草屯鎮,南投縣草屯鎮中山街53號,049-2326299,"泌尿科,",醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html
medical,2338030016,南投縣草屯鎮衛生所,南投縣草屯鎮,南投縣草屯鎮草溪路882巷7號,0492362023,"西醫一般科,",醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html
medical,3538040035,呂外科婦產科診所,南投縣竹山鎮,南投縣竹山鎮集山路三段1001號,049-2642801,"外科,婦產科,",醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html
medical,3538040071,憲珍診所,南投縣竹山鎮,南投縣竹山鎮埔頭街一巷一號,049-2643086,"內科,兒科,",醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html
medical,3538040311,陳義本診所,南投縣竹山鎮,南投縣竹山鎮集山路三段833號,049-2655907,"家庭醫學科,",醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html
medical,3538040366,陳重光耳鼻喉科診所,南投縣竹山鎮,南投縣竹山鎮集山路三段1062號,049-2662352,"耳鼻喉科,",醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html
medical,3538041425,安馨竹山內科診所,南投縣竹山鎮,南投縣竹山鎮集山路三段483號,049-2630208,"內科,",醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html
medical,3838041190,鼎億堂中醫診所,南投縣竹山鎮,南投縣竹山鎮集山路三段213號,049-2642557,"中醫一般科,",醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html
medical,3838041181,永樂中醫診所,南投縣竹山鎮,南投縣竹山鎮集山路三段777號,,"中醫一般科,",醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html
medical,3538041578,喆喆耳鼻喉科診所,南投縣竹山鎮,南投縣竹山鎮大仁路187號1樓,049-2653998；0932-522862,"耳鼻喉科,",醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html
medical,3538040357,陳耀宗診所,南投縣竹山鎮,南投縣竹山鎮集山路三段816號,049-2653722,"家庭醫學科,",醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html
medical,3838041163,理和中醫診所,南投縣竹山鎮,南投縣竹山鎮延和里集山路三段516號1F,049-2658926,"中醫一般科,",醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html
medical,0938040012,竹山秀傳醫療社團法人竹山秀傳醫院,南投縣竹山鎮,南投縣竹山鎮集山路2段75號,049-2624266,"家庭醫學科,內科,外科,兒科,婦產科,骨科,神經科,神經外科,泌尿科,耳鼻喉科,復健科,麻醉科,放射診斷科,急診醫學科,牙醫一般科,中醫一般科,",醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html
medical,3538040017,詹外婦產科診所,南投縣竹山鎮,南投縣竹山鎮集山路三段６２３巷一號,049-2643559,"外科,婦產科,",醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html
medical,3538041612,益民診所,南投縣竹山鎮,南投縣竹山鎮集山路三段816-3及816-4號,049-2660639,"內科,",醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html
medical,2338040012,南投縣竹山鎮衛生所,南投縣竹山鎮,南投縣竹山鎮公所路126號,049642026,,醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html
medical,3538041621,佑幼耳鼻喉科診所,南投縣竹山鎮,南投縣竹山鎮集山路3段,049-2637733,"耳鼻喉科,",醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html
medical,3538040339,劉輔仁眼科診所,南投縣竹山鎮,南投縣竹山鎮前山路一段95號,049-2642494,"眼科,",醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html
medical,3538041416,潔明眼科診所,南投縣竹山鎮,南投縣竹山鎮前山路1段23號,049-2652991,"眼科,",醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html
medical,3838040086,苹慈中醫診所,南投縣竹山鎮,南投縣竹山鎮下橫街５３－８號,049-2654246,"中醫一般科,",醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html
medical,3538041550,弘仁診所,南投縣竹山鎮,南投縣竹山鎮集山路三段948-1號1樓,,"內科,",醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html
medical,3738041205,維美牙醫診所,南投縣竹山鎮,南投縣竹山鎮集山路三段797號1樓,,"牙醫一般科,",醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html
medical,3738041189,德山牙醫診所,南投縣竹山鎮,南投縣竹山鎮集山路三段425號,049-2655989,"牙醫一般科,",醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html
medical,3538041505,惠元診所,南投縣竹山鎮,南投縣竹山鎮中正巷27-99號,2651932,"西醫一般科,",醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html
medical,3738040020,曾雅展牙醫診所,南投縣竹山鎮,南投縣竹山鎮林圯街14 之2號,049-2643391,"牙醫一般科,",醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html
medical,3738040093,黃牙醫診所,南投縣竹山鎮,南投縣竹山鎮菜園路３－１號,049-2653418,"牙醫一般科,",醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html
medical,3738040100,正新牙醫診所,南投縣竹山鎮,南投縣竹山鎮中正橫街７２號,049-2656466,"牙醫一般科,",醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html
medical,3738040119,冠美牙醫診所,南投縣竹山鎮,南投縣竹山鎮橫街１３號,049-2653163,"牙醫一般科,",醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html
medical,3738040146,眾安牙醫診所,南投縣竹山鎮,南投縣竹山鎮前山路一段５４號,049-2660175,"牙醫一般科,",醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html
medical,3738040155,生活牙醫診所,南投縣竹山鎮,南投縣竹山鎮前山路一段９９號,049-2660260,"牙醫一般科,",醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html
medical,3738041198,石田牙醫診所,南投縣竹山鎮,南投縣竹山鎮集山路三段207-4號,049-2635058,"牙醫一般科,",醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html
medical,3838040059,萬安中醫診所,南投縣竹山鎮,南投縣竹山鎮集山路三段785號,049-2649649,"中醫一般科,",醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html
medical,3838040095,大明中醫診所,南投縣竹山鎮,南投縣竹山鎮大明路183號,049-2654936,"中醫一般科,",醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html
medical,3838041127,惠群中醫診所,南投縣竹山鎮,南投縣竹山鎮橫街79號,049-2630702,"中醫一般科,",醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html
medical,1538041209,東華醫院,南投縣竹山鎮,南投縣竹山鎮集山路三段272巷16號,049-2658949,"家庭醫學科,內科,神經科,復健科,麻醉科,放射診斷科,急診醫學科,中醫一般科,",醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html
medical,3538041443,智瑤小兒科診所,南投縣竹山鎮,南投縣竹山鎮集山路三段879號,049-2652288,"兒科,",醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html
medical,3838040102,慶興堂中醫診所,南投縣竹山鎮,南投縣竹山鎮頂橫街６０號,049-2659766,"中醫一般科,",醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html
medical,3538040080,得安診所,南投縣竹山鎮,南投縣竹山鎮竹山路2號,049-2642930,"內科,兒科,",醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html
medical,3538041523,瑞竹診所,南投縣竹山鎮,南投縣竹山鎮下坪里枋坪巷2-9號,049-2649319,"內科,",醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html
medical,3538040124,沈仁諒診所,南投縣竹山鎮,南投縣竹山鎮下橫街58-7號,049-2648276,"西醫一般科,",醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html
medical,3538040197,葉婦產科診所,南投縣竹山鎮,南投縣竹山鎮大明路１９４號,049-2643770,"婦產科,",醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html
medical,3538040179,春臨診所,南投縣竹山鎮,南投縣竹山鎮集山路三段１８號,049-2642446,"西醫一般科,",醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html
medical,3538041434,謝明哲診所,南投縣竹山鎮,南投縣竹山鎮集山路三段816之2號,049-2660583,"西醫一般科,",醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html
medical,3538041407,杏如皮膚科診所,南投縣竹山鎮,南投縣竹山鎮集山路三段820號,049-2642778,"皮膚科,",醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html
medical,3538040277,益川診所,南投縣竹山鎮,南投縣竹山鎮雲林路５９號,049-2643301,"西醫一般科,",醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html
medical,3838050528,悅恩中醫診所,南投縣集集鎮,南投縣集集鎮集集街102號1樓,049-2762277,"中醫一般科,",醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html
medical,3738050571,民生牙醫診所,南投縣集集鎮,南投縣集集鎮民生路340號,049-2762860,"牙醫一般科,",醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html
medical,3538051154,第一診所,南投縣集集鎮,南投縣集集鎮民生路234號,049-2761888,"西醫一般科,",醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html
medical,2338050018,南投縣集集鎮衛生所,南投縣集集鎮,南投縣集集鎮民生路106號,049-2762015,"內科,",醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html
medical,3538051172,陳威申診所,南投縣集集鎮,南投縣集集鎮民生路242號,049-2762888,"西醫一般科,",醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html
medical,2338060014,南投縣名間鄉衛生所,南投縣名間鄉,南投縣名間鄉中正村彰南路42號,049-2732135,"家庭醫學科,",醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html
medical,3538061347,文和診所,南投縣名間鄉,南投縣名間鄉員集路126號,049-2737171,"西醫一般科,",醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html
medical,3838061101,瑞龍堂中醫診所,南投縣名間鄉,南投縣名間鄉中山村1鄰彰南路186號、188號1樓,049-2732055,"中醫一般科,",醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html
medical,3538061383,博仁診所,南投縣名間鄉,南投縣名間鄉員集路93號,049-2730089,"家庭醫學科,",醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html
medical,3538061365,安康診所,南投縣名間鄉,南投縣名間鄉員集路93號,049-2730089,"家庭醫學科,",醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html
medical,3538061338,正安診所,南投縣名間鄉,南投縣名間鄉南雅街124號,049-2737666,"兒科,",醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html
medical,3538060126,劉福興診所,南投縣名間鄉,南投縣名間鄉新街村彰南路４７０號,049-2239936,"西醫一般科,",醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html
medical,3538061294,大庄羅診所,南投縣名間鄉,南投縣名間鄉南田路86-16號,2273525,"西醫一般科,",醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html
medical,3538061276,松柏診所,南投縣名間鄉,南投縣名間鄉名松路二段279號,049-2583777,"內科,",醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html
medical,3538060117,民生診所,南投縣名間鄉,南投縣名間鄉彰南路６５－１號,049-2735353,"西醫一般科,",醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html
medical,3538061409,名間眼科診所,南投縣名間鄉,南投縣名間鄉彰南路96之2號1樓,049-2739909,"眼科,",醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html
medical,3738060059,松茂牙醫診所,南投縣名間鄉,南投縣名間鄉員集路１４７－３號,049-2730781,"牙醫一般科,",醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html
medical,3838061094,佑生中醫診所,南投縣名間鄉,南投縣名間鄉員集路126號,049-2737111,"中醫一般科,",醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html
medical,3838061085,康壽中醫診所,南投縣名間鄉,南投縣名間鄉彰南路373之4號,049-2220918,"中醫一般科,",醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html
medical,3738061083,福田牙醫診所,南投縣名間鄉,南投縣名間鄉濁水村彰南路1-5號,049-2736531,"牙醫一般科,",醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html
medical,3538061329,玄祐診所,南投縣名間鄉,南投縣名間鄉董門巷36號1樓,0492730988,"西醫一般科,",醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html
medical,3738060022,明仁牙醫診所,南投縣名間鄉,南投縣名間鄉松山村豐柏路２７－１號,049-2530030,"牙醫一般科,",醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html
medical,2338070010,南投縣鹿谷鄉衛生所,南投縣鹿谷鄉,南投縣鹿谷鄉中正路二段20號,049752002,"西醫一般科,",醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html
medical,3538071101,常安診所,南投縣鹿谷鄉,南投縣鹿谷鄉中正路一段55號,049-2755102,"西醫一般科,",醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html
medical,3538070060,鹿谷鄉農民診所,南投縣鹿谷鄉,南投縣鹿谷鄉廣興村光復路188號一樓,049-,"西醫一般科,",醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html
medical,3538070033,陳首志診所,南投縣鹿谷鄉,南投縣鹿谷鄉彰雅村中正路一段324號,049751753,"西醫一般科,",醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html
medical,2338080016,南投縣中寮鄉衛生所,南投縣中寮鄉,南投縣中寮鄉永平村永昌街102號,049-2691404,"西醫一般科,",醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html
medical,3538080155,良平診所,南投縣中寮鄉,南投縣中寮鄉永平村永安街188號,049-2691996,"家庭醫學科,",醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html
medical,3538081287,吳鴻儀診所,南投縣中寮鄉,南投縣中寮鄉龍岩村龍南路196號1F,049-2601601,"西醫一般科,",醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html
medical,3538081321,永順診所,南投縣中寮鄉,南投縣中寮鄉永平村永安街73號1樓,2692468,"西醫一般科,",醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html
medical,3538081205,詹子政診所,南投縣中寮鄉,南投縣中寮鄉初中巷2-1號,049-2694988,"西醫一般科,",醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html
medical,3838080017,光華中醫診所,南投縣中寮鄉,南投縣中寮鄉永平村永平路２４９號,049-2694686,"中醫一般科,",醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html
medical,3738090011,蕭牙醫診所,南投縣魚池鄉,南投縣魚池鄉魚池街４００號,049-2895654,"牙醫一般科,",醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html
medical,2338090012,南投縣魚池鄉衛生所,南投縣魚池鄉,南投縣魚池鄉魚池街194號,049-2895513,"西醫一般科,",醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html
medical,3538091103,台安診所,南投縣魚池鄉,南投縣魚池鄉魚池街334巷16號,049-285139,"西醫一般科,",醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html
medical,3838090013,新惠安中醫診所,南投縣魚池鄉,南投縣魚池鄉魚池街366號,049-2896805,"中醫一般科,",醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html
medical,3538090071,上恩診所,南投縣魚池鄉,南投縣魚池鄉魚池村魚池街392號,049-2897448,"西醫一般科,",醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html
medical,3538091096,楊順喜小兒科診所,南投縣魚池鄉,南投縣魚池鄉魚池街125之2號1樓,049-2898591,"兒科,",醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html
medical,3738090020,邱仁宏牙醫診所,南投縣魚池鄉,南投縣魚池鄉魚池街４６1號,049-2898918,"牙醫一般科,",醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html
medical,3538101382,安鴻診所,南投縣國姓鄉,南投縣國姓鄉中興路130號1樓,049-2722778,"西醫一般科,",醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html
medical,2338100013,南投縣國姓鄉衛生所,南投縣國姓鄉,南投縣國姓鄉民族街４２號,049-2721009,"家庭醫學科,",醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html
medical,3538101408,永隆診所,南投縣國姓鄉,南投縣國姓鄉北山村南港路303號1樓,049-2452506,"西醫一般科,",醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html
medical,3538101417,王丕振診所,南投縣國姓鄉,南投縣國姓鄉中興路51號,049-2720507,"婦產科,西醫一般科,",醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html
medical,3838101066,家家中醫診所,南投縣國姓鄉,南投縣國姓鄉中興路170號1樓,049-2723391,"中醫一般科,",醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html
medical,3738101046,艾美牙醫診所,南投縣國姓鄉,南投縣國姓鄉國姓村中興路326號,049-2720147,"牙醫一般科,",醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html
medical,3838110074,興安中醫診所,南投縣水里鄉,南投縣水里鄉城中村太平街87號,049-2770757,"中醫一般科,",醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html
medical,3538111637,幼幼耳鼻喉科診所,南投縣水里鄉,南投縣水里鄉民權路,,"耳鼻喉科,",醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html
medical,3838110065,華佗中醫診所,南投縣水里鄉,南投縣水里鄉中央村民族路492號,,"中醫一般科,",醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html
