category,name,township,address,phone,principal,class_count,student_count,teacher_count,kindergarten_class_count,kindergarten_teacher_count,school_year,source_name,source_url,latitude,longitude,ownership,service_type,approved_capacity,bed_count,license_date,institution_code,district,departments,admit,stream_domain,water_class,measure_area_hectare,announce_date_roc,kml_url,document_pdf_url,illustration_url
medical,南投縣南投市衛生所,,南投縣南投市三和一路13號,049223264,,,,,,,,醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html,,,,,,,,2338010014,南投縣南投市,"西醫一般科,",,,,,,,,
medical,陳加偉耳鼻喉科診所,,南投縣南投市復興路109號,0492200679,,,,,,,,醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html,,,,,,,,3538011810,南投縣南投市,"耳鼻喉科,",,,,,,,,
medical,景聖耳鼻喉科診所,,南投縣南投市中興路502-1號,2244768,,,,,,,,醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html,,,,,,,,3538011865,南投縣南投市,"耳鼻喉科,",,,,,,,,
medical,宜民牙醫診所,,南投縣南投市漳興里復興路493號,0921-046269,,,,,,,,醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html,,,,,,,,3738011449,南投縣南投市,"牙醫一般科,",,,,,,,,
medical,芸禾中醫診所,,南投縣南投市平和里民族路98號1樓,049-2224194,,,,,,,,醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html,,,,,,,,3838011576,南投縣南投市,"中醫一般科,",,,,,,,,
medical,尚恩親子耳鼻喉科診所,,南投縣南投市三和里公園南街3號1樓,0963-426835,,,,,,,,醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html,,,,,,,,3538012193,南投縣南投市,"耳鼻喉科,",,,,,,,,
medical,詠祥中醫診所,,南投縣南投市中山街191、193號1樓,049-2240366,,,,,,,,醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html,,,,,,,,3838011585,南投縣南投市,"中醫一般科,",,,,,,,,
medical,坤融中醫診所,,南投縣南投市中山街154號1F,049-2233336,,,,,,,,醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html,,,,,,,,3838011423,南投縣南投市,"中醫一般科,",,,,,,,,
medical,希望牙醫診所,,南投縣南投市三和里大同南街85號,049-2228500,,,,,,,,醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html,,,,,,,,3738011421,南投縣南投市,"牙醫一般科,",,,,,,,,
medical,彰化基督教醫療財團法人南投基督教醫院,,南投縣南投市中興路870號,049-2225535,,,,,,,,醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html,,,,,,,,1138010019,南投縣南投市,"家庭醫學科,內科,外科,骨科,神經科,泌尿科,眼科,復健科,麻醉科,放射診斷科,急診醫學科,中醫一般科,",,,,,,,,
medical,忠聖診所,,南投縣南投市中山街195號1F,049-2241359,,,,,,,,醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html,,,,,,,,3538012166,南投縣南投市,"內科,復健科,",,,,,,,,
medical,隆安中醫診所,,南投縣南投市彰南路二段8號1F,049-2222317,,,,,,,,醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html,,,,,,,,3838010328,南投縣南投市,"中醫一般科,",,,,,,,,
medical,鑽石牙醫診所,,南投縣南投市中興路566號,049-2205666,,,,,,,,醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html,,,,,,,,3738011430,南投縣南投市,"牙醫一般科,",,,,,,,,
medical,中心診所,,南投縣南投市彰南路二段50號,049-2222470,,,,,,,,醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html,,,,,,,,3538010144,南投縣南投市,"內科,外科,",,,,,,,,
medical,寶嶸診所,,南投縣南投市民族路120號1樓,2208906,,,,,,,,醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html,,,,,,,,3538012184,南投縣南投市,"西醫一般科,",,,,,,,,
medical,德林內科診所(德林聯合門診),,南投縣南投市民族路165-1號,049-2233088,,,,,,,,醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html,,,,,,,,3538011776,南投縣南投市,"內科,",,,,,,,,
medical,順安中醫診所,,南投縣南投市大同街149號,0928956685,,,,,,,,醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html,,,,,,,,3838011487,南投縣南投市,"中醫一般科,",,,,,,,,
medical,義德診所,,南投縣南投市彰南路二段１５號,049-2222088,,,,,,,,醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html,,,,,,,,3538011678,南投縣南投市,"西醫一般科,",,,,,,,,
medical,萬寶堂中醫診所,,南投縣南投市中興路628號,0910-419176,,,,,,,,醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html,,,,,,,,3838011478,南投縣南投市,"中醫一般科,",,,,,,,,
medical,亞中診所,,南投縣南投市復興路307號,049-2227374,,,,,,,,醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html,,,,,,,,3538010528,南投縣南投市,"家庭醫學科,",,,,,,,,
medical,健華牙醫診所,,南投縣南投市民族路5號,049-2208888,,,,,,,,醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html,,,,,,,,3738011403,南投縣南投市,"牙醫一般科,",,,,,,,,
medical,農安診所,,南投縣南投市文昌街,049-2208679,,,,,,,,醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html,,,,,,,,3538012200,南投縣南投市,"內科,",,,,,,,,
medical,維康中醫診所,,南投縣南投市三和一路87號1樓,2240557,,,,,,,,醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html,,,,,,,,3838011469,南投縣南投市,"中醫一般科,",,,,,,,,
medical,永吉診所,,南投縣南投市民生街35號,049-2226606,,,,,,,,醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html,,,,,,,,3538010091,南投縣南投市,"內科,兒科,",,,,,,,,
medical,蔡良迪診所,,南投縣南投市中學西路85號,,,,,,,,,醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html,,,,,,,,3538011918,南投縣南投市,"內科,",,,,,,,,
medical,淵源診所,,南投縣南投市民族路300號,049-2222171,,,,,,,,醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html,,,,,,,,3538011758,南投縣南投市,"西醫一般科,",,,,,,,,
medical,衛生福利部南投醫院,,南投縣南投市復興路478號,049231150,,,,,,,,醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html,,,,,,,,0138010027,南投縣南投市,"家庭醫學科,內科,外科,兒科,婦產科,骨科,神經科,神經外科,泌尿科,眼科,皮膚科,精神科,復健科,麻醉科,放射診斷科,放射腫瘤科,解剖病理科,臨床病理科,核子醫學科,急診醫學科,整形外科,牙醫一般科,中醫一般科,",,,,,,,,
medical,祐川牙醫診所,,南投縣南投市民權街５６號,049-2222238,,,,,,,,醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html,,,,,,,,3738010068,南投縣南投市,"牙醫一般科,",,,,,,,,
medical,立大牙醫診所,,南投縣南投市南陽路369號,049-2236720,,,,,,,,醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html,,,,,,,,3738010095,南投縣南投市,"牙醫一般科,",,,,,,,,
medical,杏蓉牙醫診所,,南投縣南投市南崗三路60號,049-2250456,,,,,,,,醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html,,,,,,,,3738010157,南投縣南投市,"牙醫一般科,",,,,,,,,
medical,統一牙醫診所,,南投縣南投市龍井街２７號,049223408,,,,,,,,醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html,,,,,,,,3738010175,南投縣南投市,"牙醫一般科,",,,,,,,,
medical,安泰牙醫診所,,南投縣南投市中山街14巷17號,2201703,,,,,,,,醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html,,,,,,,,3738010273,南投縣南投市,"牙醫一般科,",,,,,,,,
medical,華信牙醫診所,,南投縣南投市三和二路８６號,049-2200368,,,,,,,,醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html,,,,,,,,3738010308,南投縣南投市,"牙醫一般科,",,,,,,,,
medical,日新牙醫診所,,南投縣南投市集賢路18號,049-2222093,,,,,,,,醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html,,,,,,,,3738011332,南投縣南投市,"牙醫一般科,",,,,,,,,
medical,仁和牙醫診所,,南投縣南投市彰南路二段364號,049-2239922,,,,,,,,醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html,,,,,,,,3738011369,南投縣南投市,"牙醫一般科,",,,,,,,,
medical,康雅牙醫診所,,南投縣南投市大同街3號,049-22293733,,,,,,,,醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html,,,,,,,,3738011387,南投縣南投市,"牙醫一般科,",,,,,,,,
medical,同慶中醫診所,,南投縣南投市文昌街５７號1樓、地下1樓,049-2227623,,,,,,,,醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html,,,,,,,,3838010266,南投縣南投市,"中醫一般科,",,,,,,,,
medical,陳清隆中醫診所,,南投縣南投市中山街１４巷２１號,,,,,,,,,醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html,,,,,,,,3838010293,南投縣南投市,"中醫一般科,",,,,,,,,
medical,仁愛中醫診所,,南投縣南投市彰南路一段943號,049-2226706,,,,,,,,醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html,,,,,,,,3838011361,南投縣南投市,"中醫一般科,",,,,,,,,
medical,惠生中醫診所,,南投縣南投市漳和里彰南路二段４７９號,049-2223179,,,,,,,,醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html,,,,,,,,3838010033,南投縣南投市,"中醫一般科,",,,,,,,,
medical,德安中醫診所,,南投縣南投市彰南路二段510號,049-2252775,,,,,,,,醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html,,,,,,,,3838010131,南投縣南投市,"中醫一般科,",,,,,,,,
medical,合德中醫診所,,南投縣南投市中興路608號,049-2243197,,,,,,,,醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html,,,,,,,,3838010239,南投縣南投市,"中醫一般科,",,,,,,,,
medical,一品堂中醫診所,,南投縣南投市復興路78號1樓,049-2228696,,,,,,,,醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html,,,,,,,,3838010248,南投縣南投市,"中醫一般科,",,,,,,,,
medical,仲治診所,,南投縣南投市集賢路58號1樓,049-2202600,,,,,,,,醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html,,,,,,,,3538012059,南投縣南投市,"西醫一般科,",,,,,,,,
medical,子泰診所,,南投縣南投市南崗二路298號1樓,049-2223013,,,,,,,,醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html,,,,,,,,3538012022,南投縣南投市,"兒科,",,,,,,,,
medical,亞中診所,,南投縣南投市復興路307號,049-2227374,,,,,,,,醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html,,,,,,,,3538010528,南投縣南投市,"家庭醫學科,",,,,,,,,
medical,現代牙醫診所,,南投縣南投市彰南路二段３２８號,049-2209226,,,,,,,,醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html,,,,,,,,3738010264,南投縣南投市,"牙醫一般科,",,,,,,,,
medical,中興大愛中醫診所,,南投縣南投市營北里學藝路5號,049-2331339,,,,,,,,醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html,,,,,,,,3838011530,南投縣南投市,"中醫一般科,",,,,,,,,
medical,李月瑛小兒科診所,,南投縣南投市復興路88號,049-2230981,,,,,,,,醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html,,,,,,,,3538010439,南投縣南投市,"兒科,",,,,,,,,
medical,全美牙醫診所,,南投縣南投市南陽路486號,2244185,,,,,,,,醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html,,,,,,,,3738011350,南投縣南投市,"牙醫一般科,",,,,,,,,
medical,佑昇牙醫診所,,南投縣南投市復興路８０號,049-2244011,,,,,,,,醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html,,,,,,,,3738010200,南投縣南投市,"牙醫一般科,",,,,,,,,
medical,新和牙醫診所,,南投縣南投市信義街13、15號,049-2208711,,,,,,,,醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html,,,,,,,,3738011412,南投縣南投市,"牙醫一般科,",,,,,,,,
medical,致遠身心科診所,,南投縣南投市南陽路415號1樓,0926313847,,,,,,,,醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html,,,,,,,,3538012175,南投縣南投市,"精神科,",,,,,,,,
medical,蔡良迪診所,,南投縣南投市中學西路85號,,,,,,,,,醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html,,,,,,,,3538011918,南投縣南投市,"內科,",,,,,,,,
medical,元和堂中醫診所,,南投縣南投市仁德路五十七號,049-2231150,,,,,,,,醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html,,,,,,,,3838010275,南投縣南投市,"中醫一般科,",,,,,,,,
medical,大千診所,,南投縣南投市復興路99-4號,049-2241856,,,,,,,,醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html,,,,,,,,3538010466,南投縣南投市,"西醫一般科,",,,,,,,,
medical,簡美華眼科診所,,南投縣南投市三和二路39號,049-2222319,,,,,,,,醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html,,,,,,,,3538010546,南投縣南投市,"眼科,",,,,,,,,
medical,詹建盛診所,,南投縣南投市南陽路475號,049-2243055,,,,,,,,醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html,,,,,,,,3538010555,南投縣南投市,"西醫一般科,",,,,,,,,
medical,黃皮膚科診所,,南投縣南投市復興路９１號,049-2204786,,,,,,,,醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html,,,,,,,,3538010644,南投縣南投市,"皮膚科,",,,,,,,,
medical,梁力仁診所,,南投縣南投市彰南路二段400號1樓,049-2202155,,,,,,,,醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html,,,,,,,,3538010662,南投縣南投市,"家庭醫學科,",,,,,,,,
medical,南投縣慢性病防治所,,南投縣南投市三和一路15號,049228471,,,,,,,,醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html,,,,,,,,2238010012,南投縣南投市,"西醫一般科,",,,,,,,,
medical,泰全診所,,南投縣南投市大同南街30號,049-2225677,,,,,,,,醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html,,,,,,,,3538010037,南投縣南投市,"西醫一般科,",,,,,,,,
medical,馬冠中內科診所,,南投縣南投市復興路84號,049-2202833,,,,,,,,醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html,,,,,,,,3538010582,南投縣南投市,"內科,",,,,,,,,
medical,生元中醫診所,,南投縣南投市三興里集賢路31號,049-2222865,,,,,,,,醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html,,,,,,,,3838011512,南投縣南投市,"中醫一般科,",,,,,,,,
medical,佳成小兒科診所,,南投縣南投市集賢路34號1樓,2231115,,,,,,,,醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html,,,,,,,,3538011883,南投縣南投市,"兒科,",,,,,,,,
medical,明光眼科診所,,南投縣南投市中山街14巷23號,049-2233979,,,,,,,,醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html,,,,,,,,3538010340,南投縣南投市,"眼科,",,,,,,,,
medical,聖恩中醫診所,,南投縣南投市嘉和北路17、19號1樓,049-2220565,,,,,,,,醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html,,,,,,,,3838011432,南投縣南投市,"中醫一般科,",,,,,,,,
medical,福樂診所,,南投縣埔里鎮和平東路413號,049-2900977,,,,,,,,醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html,,,,,,,,3538022608,南投縣埔里鎮,"內科,",,,,,,,,
medical,一弘診所,,南投縣埔里鎮中正一路22號,049-2983192,,,,,,,,醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html,,,,,,,,3538020042,南投縣埔里鎮,"家庭醫學科,",,,,,,,,
medical,童小兒家醫科聯合診所,,南投縣埔里鎮中正路408號,049-2983212,,,,,,,,醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html,,,,,,,,3538020168,南投縣埔里鎮,"家庭醫學科,兒科,",,,,,,,,
medical,江診所,,南投縣埔里鎮中山路二段３８６號,049-2983713,,,,,,,,醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html,,,,,,,,3538020177,南投縣埔里鎮,"西醫一般科,",,,,,,,,
medical,黃正誠診所,,南投縣埔里鎮西安路一段76號,049-2982577,,,,,,,,醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html,,,,,,,,3538020319,南投縣埔里鎮,"家庭醫學科,外科,",,,,,,,,
medical,泰源診所,,南投縣埔里鎮中山路三段１２８號,049-2983878,,,,,,,,醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html,,,,,,,,3538020382,南投縣埔里鎮,"內科,兒科,",,,,,,,,
medical,詹診所,,南投縣埔里鎮北辰街1號,049-2980289,,,,,,,,醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html,,,,,,,,3538020499,南投縣埔里鎮,"西醫一般科,",,,,,,,,
medical,安泰診所,,南投縣埔里鎮中正路460號,049-2987289,,,,,,,,醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html,,,,,,,,3538020506,南投縣埔里鎮,"西醫一般科,",,,,,,,,
medical,南投縣埔里鎮衛生所,,南投縣埔里鎮中山路二段256號,0492982157,,,,,,,,醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html,,,,,,,,2338020010,南投縣埔里鎮,"家庭醫學科,",,,,,,,,
medical,自然牙醫診所,,南投縣埔里鎮中山路三段341號1F,049-2918186,,,,,,,,醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html,,,,,,,,3738021418,南投縣埔里鎮,"牙醫一般科,",,,,,,,,
medical,首茗中醫診所,,南投縣埔里鎮東華路120號1樓,049-2985015,,,,,,,,醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html,,,,,,,,3838021287,南投縣埔里鎮,"中醫一般科,",,,,,,,,
medical,晟瑞中醫診所,,南投縣埔里鎮信義路335巷1號1樓,049-2989893,,,,,,,,醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html,,,,,,,,3838021330,南投縣埔里鎮,"中醫一般科,",,,,,,,,
medical,賴雅雲眼科診所(張大川聯合診所),,南投縣埔里鎮中山路三段89號1樓,049-2998980,,,,,,,,醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html,,,,,,,,3538022386,南投縣埔里鎮,"眼科,",,,,,,,,
medical,春日部牙醫診所,,南投縣埔里鎮清新里南興街258號1樓,049-2421292,,,,,,,,醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html,,,,,,,,3738021427,南投縣埔里鎮,"牙醫一般科,",,,,,,,,
medical,南華中醫診所,,南投縣埔里鎮中正路633、635號1樓,049-2916993,,,,,,,,醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html,,,,,,,,3838021312,南投縣埔里鎮,"中醫一般科,",,,,,,,,
medical,普仁診所,,南投縣埔里鎮一新里東峰路19號,049-2930373,,,,,,,,醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html,,,,,,,,3538022751,南投縣埔里鎮,"家庭醫學科,",,,,,,,,
medical,黃稚晴診所,,南投縣埔里鎮南昌街198號1樓,,,,,,,,,醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html,,,,,,,,3538022715,南投縣埔里鎮,"家庭醫學科,",,,,,,,,
medical,許瑞娟診所,,南投縣埔里鎮西安路一段80號,049-2990289,,,,,,,,醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html,,,,,,,,3538022760,南投縣埔里鎮,"家庭醫學科,",,,,,,,,
medical,埔基醫療財團法人埔里基督教醫院,,南投縣埔里鎮鐵山路一號,049-2912151,,,,,,,,醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html,,,,,,,,1138020015,南投縣埔里鎮,"家庭醫學科,內科,外科,兒科,婦產科,骨科,神經科,泌尿科,耳鼻喉科,眼科,皮膚科,精神科,復健科,麻醉科,放射診斷科,放射腫瘤科,解剖病理科,急診醫學科,整形外科,牙醫一般科,中醫一般科,",,,,,,,,
medical,得恩診所,,南投縣埔里鎮中正一路１６２號,049-2986178,,,,,,,,醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html,,,,,,,,3538020480,南投縣埔里鎮,"西醫一般科,",,,,,,,,
medical,濟生中醫診所,,南投縣埔里鎮中正路４３５號,049-2900719,,,,,,,,醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html,,,,,,,,3838020128,南投縣埔里鎮,"中醫一般科,",,,,,,,,
medical,民生中醫診所,,南投縣埔里鎮民生路137號1樓,049-2423825,,,,,,,,醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html,,,,,,,,3838021321,南投縣埔里鎮,"中醫一般科,",,,,,,,,
medical,悠然中醫診所,,南投縣埔里鎮八德路378號1樓,0971623708,,,,,,,,醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html,,,,,,,,3838021349,南投縣埔里鎮,"中醫一般科,",,,,,,,,
medical,廣菩診所,,南投縣埔里鎮北安里2鄰中山路二段140號1樓,2998077，0978-206323,,,,,,,,醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html,,,,,,,,3538022804,南投縣埔里鎮,"內科,",,,,,,,,
medical,十方中醫診所,,南投縣埔里鎮西安路一段333號1樓,049-2996279,,,,,,,,醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html,,,,,,,,3838020119,南投縣埔里鎮,"中醫一般科,",,,,,,,,
medical,大眾中醫診所,,南投縣埔里鎮南昌街202號,049-2995333,,,,,,,,醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html,,,,,,,,3838021161,南投縣埔里鎮,"中醫一般科,",,,,,,,,
medical,元濟中醫診所,,南投縣埔里鎮八德路243號1樓,049-2906386,,,,,,,,醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html,,,,,,,,3838021223,南投縣埔里鎮,"中醫一般科,",,,,,,,,
medical,普仁中醫診所,,南投縣埔里鎮東峰路19號,049-2930373,,,,,,,,醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html,,,,,,,,3838021241,南投縣埔里鎮,"中醫一般科,",,,,,,,,
medical,李振明診所,,南投縣埔里鎮中山路二段355號,049-2991151,,,,,,,,醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html,,,,,,,,3538022564,南投縣埔里鎮,"兒科,",,,,,,,,
medical,裕生中醫診所,,南投縣埔里鎮四維路26-1號1樓,049-2423232,,,,,,,,醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html,,,,,,,,3838021278,南投縣埔里鎮,"中醫一般科,",,,,,,,,
medical,全民牙醫診所,,南投縣埔里鎮中山路三段９２號,049-2994577,,,,,,,,醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html,,,,,,,,3738021338,南投縣埔里鎮,"牙醫一般科,",,,,,,,,
medical,呂外科診所,,南投縣埔里鎮中山路二段３３１號,049-2982030,,,,,,,,醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html,,,,,,,,3538020211,南投縣埔里鎮,"家庭醫學科,外科,",,,,,,,,
medical,隆昇中醫診所,,南投縣埔里鎮隆生路81號,049-2998003,,,,,,,,醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html,,,,,,,,3838021198,南投縣埔里鎮,"中醫一般科,",,,,,,,,
medical,金生診所,,南投縣埔里鎮西安路一段88號,049-2423799,,,,,,,,醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html,,,,,,,,3538022485,南投縣埔里鎮,"內科,",,,,,,,,
medical,惠承診所,,南投縣埔里鎮和平東路417號1樓,049-2420453,,,,,,,,醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html,,,,,,,,3538022635,南投縣埔里鎮,"西醫一般科,",,,,,,,,
medical,維美診所,,南投縣埔里鎮信義路1041號1樓,,,,,,,,,醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html,,,,,,,,3538022680,南投縣埔里鎮,"西醫一般科,",,,,,,,,
medical,陳立強診所,,南投縣埔里鎮中正路431號,049-2903127,,,,,,,,醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html,,,,,,,,3538020524,南投縣埔里鎮,"家庭醫學科,",,,,,,,,
medical,悅心診所,,南投縣埔里鎮中華路194號1樓,049-2918891,,,,,,,,醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html,,,,,,,,3538022733,南投縣埔里鎮,"西醫一般科,",,,,,,,,
medical,芸通耳鼻喉科診所,,南投縣埔里鎮南昌街232號,049-2996790,,,,,,,,醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html,,,,,,,,3538022215,南投縣埔里鎮,"耳鼻喉科,",,,,,,,,
medical,臺中榮民總醫院埔里分院,,南投縣埔里鎮蜈蚣里榮光路1號,049-2998911,,,,,,,,醫療機構與人員基本資料,https://dep.mohw.gov.tw/doma/fp-4926-54415-106.html,,,,,,,,0638020014,南投縣埔里鎮,"家庭醫學科,內科,外科,兒科,婦產科,骨科,神經科,神經外科,泌尿科,耳鼻喉科,眼科,精神科,復健科,麻醉科,放射診斷科,急診醫學科,職業醫學科,牙醫一般科,中醫一般科,",,,,,,,,
